_id,REC_ID,IMAGEURL,REFURL1,DIRECTION1,REFURL2,DIRECTION2,MAINROAD,CROSSROAD,OBJECTID,REFURL3,DIRECTION3,REFURL4,DIRECTION4,geometry
45,8045,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8045.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8045n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8045e.jpg,East,AVENUE RD,BLOOR ST W,45,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8045s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8045w.jpg,West,"{""coordinates"": [[-79.3942160097075, 43.6685390051661]], ""type"": ""MultiPoint""}"
46,8046,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8046.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8046n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8046e.jpg,East,SPADINA AVE,BLOOR ST W,46,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8046s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8046w.jpg,West,"{""coordinates"": [[-79.4038409932634, 43.6665080027107]], ""type"": ""MultiPoint""}"
47,8047,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8047.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8047n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8047e.jpg,East,BATHURST ST,BLOOR ST W,47,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8047s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8047w.jpg,West,"{""coordinates"": [[-79.4110829991932, 43.6652230016024]], ""type"": ""MultiPoint""}"
48,8048,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8048.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8048n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8048e.jpg,East,BATHURST ST,BLOOR ST W,48,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8048s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8048w.jpg,West,"{""coordinates"": [[-79.4111399990104, 43.6652490057816]], ""type"": ""MultiPoint""}"
49,8049,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8049.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8049n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8049e.jpg,East,DUFFERIN ST,BLOOR ST W,49,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8049s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8049w.jpg,West,"{""coordinates"": [[-79.4355479996379, 43.6598799965626]], ""type"": ""MultiPoint""}"
50,8050,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8050.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8050n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8050e.jpg,East,DUFFERIN ST,BLOOR ST W,50,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8050s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8050w.jpg,West,"{""coordinates"": [[-79.4353770017794, 43.6597160035126]], ""type"": ""MultiPoint""}"
51,8051,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8051.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8051n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8051e.jpg,East,JANE ST,BLOOR ST W,51,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8051w.jpg,West,"{""coordinates"": [[-79.4846289952344, 43.6493660069066]], ""type"": ""MultiPoint""}"
52,8052,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8052.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8052n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8052e.jpg,East,ISLINGTON AVE,BLOOR ST W,52,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8052s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8052w.jpg,West,"{""coordinates"": [[-79.5233280045658, 43.6448790001407]], ""type"": ""MultiPoint""}"
53,8053,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8053.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8053n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8053e.jpg,East,ISLINGTON AVE,BLOOR ST W,53,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8053s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8053w.jpg,West,"{""coordinates"": [[-79.5231440028625, 43.6446100045888]], ""type"": ""MultiPoint""}"
54,8054,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8054.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8054n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8054e.jpg,East,EGLINTON AVE E,KENNEDY RD,54,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8054s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8054w.jpg,West,"{""coordinates"": [[-79.2678819948369, 43.7324710045906]], ""type"": ""MultiPoint""}"
55,8055,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8055.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8055n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8055e.jpg,East,EGLINTON AVE E,BIRCHMOUNT RD,55,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8055s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8055w.jpg,West,"{""coordinates"": [[-79.277795002138, 43.7302420003532]], ""type"": ""MultiPoint""}"
56,8056,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8056.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8056n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8056e.jpg,East,EGLINTON AVE E,WARDEN AVE,56,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8056s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8056w.jpg,West,"{""coordinates"": [[-79.2875389999037, 43.7280860005301]], ""type"": ""MultiPoint""}"
57,8057,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8057.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8057n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8057e.jpg,East,EGLINTON AVE E,VICTORIA PARK AVE,57,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8057s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8057w.jpg,West,"{""coordinates"": [[-79.3024439978437, 43.7244920033997]], ""type"": ""MultiPoint""}"
58,8058,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8058.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8058n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8058e.jpg,East,EGLINTON AVE E,SWIFT DR / CREDIT UNION DR,58,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8058s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8058w.jpg,West,"{""coordinates"": [[-79.3180430035379, 43.7260280018744]], ""type"": ""MultiPoint""}"
59,8059,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8059.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8059n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8059e.jpg,East,EGLINTON AVE E,DON MILLS RD,59,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8059s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8059w.jpg,West,"{""coordinates"": [[-79.3387390066082, 43.7208109976411]], ""type"": ""MultiPoint""}"
60,8060,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8060.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8060n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8060e.jpg,East,EGLINTON AVE E,LESLIE ST,60,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8060w.jpg,West,"{""coordinates"": [[-79.3498500032005, 43.7170209981414]], ""type"": ""MultiPoint""}"
61,8061,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8061.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8061n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8061e.jpg,East,EGLINTON AVE E,LAIRD DR,61,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8061s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8061w.jpg,West,"{""coordinates"": [[-79.3645460003598, 43.7134040022021]], ""type"": ""MultiPoint""}"
62,8062,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8062.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8062n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8062e.jpg,East,EGLINTON AVE E,BAYVIEW AVE,62,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8062s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8062w.jpg,West,"{""coordinates"": [[-79.3772879910129, 43.7109130071588]], ""type"": ""MultiPoint""}"
63,8063,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8063.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8063n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8063e.jpg,East,EGLINTON AVE,YONGE ST,63,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8063s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8063w.jpg,West,"{""coordinates"": [[-79.3982130009197, 43.7068920045014]], ""type"": ""MultiPoint""}"
64,8064,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8064.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8064n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8064e.jpg,East,EGLINTON AVE W,AVENUE RD,64,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8064s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8064w.jpg,West,"{""coordinates"": [[-79.4087110022009, 43.7046659985769]], ""type"": ""MultiPoint""}"
65,8065,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8065.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8065n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8065e.jpg,East,EGLINTON AVE W,BATHURST ST,65,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8065s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8065w.jpg,West,"{""coordinates"": [[-79.4253439972009, 43.7009480055114]], ""type"": ""MultiPoint""}"
66,8066,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8066.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8066n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8066e.jpg,East,EGLINTON AVE W,CALEDONIA RD,66,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8066s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8066w.jpg,West,"{""coordinates"": [[-79.4624080003997, 43.6930680060188]], ""type"": ""MultiPoint""}"
67,8067,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8067.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8067n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8067e.jpg,East,EGLINTON AVE W,KEELE ST / TRETHEWEY DR,67,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8067s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8067w.jpg,West,"{""coordinates"": [[-79.4752209994858, 43.6900060022174]], ""type"": ""MultiPoint""}"
68,8068,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8068.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8068n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8068e.jpg,East,EGLINTON AVE W,BLACK CREEK DR,68,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8068s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8068w.jpg,West,"{""coordinates"": [[-79.4831350052679, 43.6885440034765]], ""type"": ""MultiPoint""}"
69,8069,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8069.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8069n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8069e.jpg,East,EGLINTON AVE W,JANE ST,69,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8069s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8069w.jpg,West,"{""coordinates"": [[-79.4989159949939, 43.6842040033526]], ""type"": ""MultiPoint""}"
70,8070,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8070.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8070n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8070e.jpg,East,EGLINTON AVE W,DUFFERIN ST,70,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8070s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8070w.jpg,West,"{""coordinates"": [[-79.450227998157, 43.6958050098956]], ""type"": ""MultiPoint""}"
71,8071,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8071.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8071n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8071e.jpg,East,MORNINGSIDE AVE,MILITARY TRL,71,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8071s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8071w.jpg,West,"{""coordinates"": [[-79.1942110001791, 43.7894189950797]], ""type"": ""MultiPoint""}"
72,8072,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8072.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8072n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8072e.jpg,East,SHOREHAM DR,MURRAY ROSS PKWY / PRIVATE ACCESS,72,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8072s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8072w.jpg,West,"{""coordinates"": [[-79.5139339934346, 43.7719060064778]], ""type"": ""MultiPoint""}"
73,8073,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8073.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8073n.jpg,North,None,None,MORNINGSIDE AVE,401 C E MORNINGSIDE AVE S RAMP,73,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8073s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8073w.jpg,West,"{""coordinates"": [[-79.1967299997816, 43.7949909985672]], ""type"": ""MultiPoint""}"
74,8074,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8074.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8074n.jpg,North,None,None,MARKHAM RD,401 C E MARKHAM RD N RAMP,74,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8074s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8074w.jpg,West,"{""coordinates"": [[-79.234555998716, 43.783978004121]], ""type"": ""MultiPoint""}"
75,8075,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8075.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8075n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8075e.jpg,East,SHEPPARD AVE E,MARKHAM RD,75,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8075s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8075w.jpg,West,"{""coordinates"": [[-79.2384229993136, 43.7937290047327]], ""type"": ""MultiPoint""}"
